date,net_liq,cash,total_return_pct,regime,confidence,base_signal,alloc_QQQ,alloc_QLD,alloc_TQQQ,alloc_SGOV,QQQ_shares,QLD_shares,TQQQ_shares,SGOV_shares,orders_queued
2019-11-29,5000.0,5000.0,0.0,SIDEWAYS,0.645,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-02,5000.0,5000.0,0.0,BULL,0.625,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-03,5000.0,5000.0,0.0,SIDEWAYS,0.647,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-04,5000.0,5000.0,0.0,BULL,0.624,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-05,5000.0,5000.0,0.0,SIDEWAYS,0.625,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-06,5000.0,5000.0,0.0,BULL,0.624,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-09,5000.0,5000.0,0.0,SIDEWAYS,0.627,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-10,5000.0,5000.0,0.0,BULL,0.633,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-11,5000.0,5000.0,0.0,SIDEWAYS,0.625,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-12,5000.0,5000.0,0.0,BULL,0.637,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-13,5000.0,5000.0,0.0,SIDEWAYS,0.647,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-16,5000.0,5000.0,0.0,BULL,0.649,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-17,5000.0,5000.0,0.0,SIDEWAYS,0.653,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-18,5000.0,5000.0,0.0,BULL,0.657,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-19,5000.0,5000.0,0.0,SIDEWAYS,0.643,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-20,5000.0,5000.0,0.0,BULL,0.641,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-23,5000.0,5000.0,0.0,SIDEWAYS,0.65,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-24,5000.0,5000.0,0.0,BULL,0.689,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-26,5000.0,5000.0,0.0,SIDEWAYS,0.686,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-27,5000.0,5000.0,0.0,BULL,0.687,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-30,5000.0,5000.0,0.0,SIDEWAYS,0.691,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2019-12-31,5000.0,5000.0,0.0,BULL,0.69,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-02,5000.0,5000.0,0.0,SIDEWAYS,0.687,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-03,5000.0,5000.0,0.0,BULL,0.69,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-06,5000.0,5000.0,0.0,SIDEWAYS,0.689,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-07,5000.0,5000.0,0.0,BULL,0.687,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-08,5000.0,5000.0,0.0,SIDEWAYS,0.689,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-09,5000.0,5000.0,0.0,BULL,0.687,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-10,5000.0,5000.0,0.0,SIDEWAYS,0.688,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-13,5000.0,5000.0,0.0,BULL,0.682,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-14,5000.0,5000.0,0.0,SIDEWAYS,0.682,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-15,5000.0,5000.0,0.0,BULL,0.687,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-16,5000.0,5000.0,0.0,SIDEWAYS,0.682,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-17,5000.0,5000.0,0.0,BULL,0.691,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-21,5000.0,5000.0,0.0,SIDEWAYS,0.689,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-22,5000.0,5000.0,0.0,BULL,0.689,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-23,5000.0,5000.0,0.0,SIDEWAYS,0.689,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-24,5000.0,5000.0,0.0,BULL,0.687,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-27,5000.0,5000.0,0.0,SIDEWAYS,0.66,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-28,5000.0,5000.0,0.0,BULL,0.692,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-29,5000.0,5000.0,0.0,SIDEWAYS,0.605,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-30,5000.0,5000.0,0.0,BULL,0.624,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-01-31,5000.0,5000.0,0.0,SIDEWAYS,0.624,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-03,5000.0,5000.0,0.0,BULL,0.612,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-04,5000.0,5000.0,0.0,SIDEWAYS,0.653,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-05,5000.0,5000.0,0.0,BULL,0.675,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-06,5000.0,5000.0,0.0,SIDEWAYS,0.672,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-07,5000.0,5000.0,0.0,BULL,0.643,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-10,5000.0,5000.0,0.0,SIDEWAYS,0.712,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-11,5000.0,5000.0,0.0,BULL,0.713,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-12,5000.0,5000.0,0.0,SIDEWAYS,0.708,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-13,5000.0,5000.0,0.0,BULL,0.714,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-14,5000.0,5000.0,0.0,SIDEWAYS,0.71,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-18,5000.0,5000.0,0.0,BULL,0.716,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-19,5000.0,5000.0,0.0,SIDEWAYS,0.714,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-20,5000.0,5000.0,0.0,BULL,0.718,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-21,5000.0,5000.0,0.0,SIDEWAYS,0.672,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-24,5000.0,5000.0,0.0,BULL,0.652,1,40.0,0.0,60.0,0.0,0,0,0,0,0
2020-02-25,5000.0,5000.0,0.0,BEAR,0.651,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-02-26,5000.0,5000.0,0.0,BEAR,0.652,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-02-27,5000.0,5000.0,0.0,BEAR,0.655,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-02-28,5000.0,5000.0,0.0,BEAR,0.655,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-02,5000.0,5000.0,0.0,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-03,5000.0,5000.0,0.0,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-04,5000.0,5000.0,0.0,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-05,5000.0,5000.0,0.0,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-06,5000.0,5000.0,0.0,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-09,5000.0,5000.0,0.0,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-10,5000.0,5000.0,0.0,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-11,5000.0,5000.0,0.0,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-12,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.656,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-13,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.656,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-16,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.656,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-17,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.656,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-18,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.656,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-19,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.656,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-20,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.656,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-23,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.656,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-24,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.656,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-25,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.656,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-26,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.68,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-27,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.686,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-30,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.687,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-03-31,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.691,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-01,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.691,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-02,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.691,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-03,5000.0,5000.0,0.0,BEAR_SMA_FORCED,0.68,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-06,5000.0,5000.0,0.0,BEAR,0.678,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-07,5000.0,5000.0,0.0,BEAR,0.69,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-08,5000.0,5000.0,0.0,BEAR,0.69,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-09,5000.0,5000.0,0.0,BEAR,0.691,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-13,5000.0,5000.0,0.0,BEAR,0.691,-1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-14,5000.0,5000.0,0.0,BEAR,0.683,0,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-15,5000.0,5000.0,0.0,BEAR,0.691,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-16,5000.0,5000.0,0.0,BEAR,0.692,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-17,5000.0,5000.0,0.0,BEAR,0.674,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-20,5000.0,5000.0,0.0,BEAR,0.691,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-21,5000.0,5000.0,0.0,BEAR,0.679,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-22,5000.0,5000.0,0.0,BEAR,0.692,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-23,5000.0,5000.0,0.0,BEAR,0.686,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-24,5000.0,5000.0,0.0,BEAR,0.673,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-27,5000.0,5000.0,0.0,BEAR,0.673,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-28,5000.0,5000.0,0.0,BEAR,0.669,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-29,5000.0,5000.0,0.0,BEAR,0.673,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-04-30,5000.0,5000.0,0.0,BEAR,0.673,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-01,5000.0,5000.0,0.0,BEAR,0.666,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-04,5000.0,5000.0,0.0,BEAR,0.669,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-05,5000.0,5000.0,0.0,BEAR,0.663,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-06,5000.0,5000.0,0.0,BEAR,0.666,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-07,5000.0,5000.0,0.0,BEAR,0.669,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-08,5000.0,5000.0,0.0,BEAR,0.671,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-11,5000.0,5000.0,0.0,BEAR,0.669,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-12,5000.0,5000.0,0.0,BEAR,0.671,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-13,5000.0,5000.0,0.0,BEAR,0.663,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-14,5000.0,5000.0,0.0,BEAR,0.663,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-15,5000.0,5000.0,0.0,BEAR,0.663,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-18,5000.0,5000.0,0.0,BEAR,0.662,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-19,5000.0,5000.0,0.0,BEAR,0.663,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-20,5000.0,5000.0,0.0,BEAR,0.657,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-21,5000.0,5000.0,0.0,BEAR,0.659,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-22,5000.0,5000.0,0.0,BEAR,0.659,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-26,5000.0,5000.0,0.0,BEAR,0.658,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-27,5000.0,5000.0,0.0,BEAR,0.66,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-28,5000.0,5000.0,0.0,BEAR,0.669,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-05-29,5000.0,5000.0,0.0,BEAR,0.669,1,0.0,0.0,0.0,100.0,0,0,0,0,0
2020-06-01,5000.0,5000.0,0.0,BEAR,0.673,1,0.0,0.0,0.0,100.0,0,0,0,0,1
2020-06-02,4999.65,64.54,-0.01,BEAR,0.673,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-03,4999.75,64.54,-0.0,BEAR,0.673,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-04,4999.75,64.54,-0.0,BEAR,0.673,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-05,4999.51,64.54,-0.01,BEAR,0.669,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-08,4999.51,64.54,-0.01,BEAR,0.674,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-09,4999.51,64.54,-0.01,BEAR,0.674,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-10,4999.75,64.54,-0.0,BEAR,0.675,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-11,4999.75,64.54,-0.0,BEAR,0.668,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-12,4999.75,64.54,-0.0,BEAR,0.642,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-15,4999.75,64.54,-0.0,BEAR,0.65,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-16,4999.75,64.54,-0.0,BEAR,0.651,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-17,5000.0,64.54,-0.0,BEAR,0.654,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-18,5000.2,64.54,0.0,BEAR,0.668,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-19,5000.25,64.54,0.0,BEAR,0.67,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-22,5000.0,64.54,-0.0,BEAR,0.67,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-23,5000.0,64.54,-0.0,BEAR,0.669,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-24,5000.0,64.54,-0.0,BEAR,0.661,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-25,5000.0,64.54,-0.0,BEAR,0.66,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-26,4999.75,64.54,-0.0,BEAR,0.642,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-29,5000.25,64.54,0.0,BEAR,0.641,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-06-30,5000.25,64.54,0.0,BEAR,0.633,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-01,5000.05,64.54,0.0,BEAR,0.636,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-02,5000.35,64.54,0.01,BEAR,0.647,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-06,5000.05,64.54,0.0,BEAR,0.663,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-07,5000.05,64.54,0.0,BEAR,0.686,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-08,5000.05,64.54,0.0,BEAR,0.678,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-09,5000.54,64.54,0.01,BEAR,0.687,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-10,5000.74,64.54,0.01,BEAR,0.673,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-13,5000.54,64.54,0.01,BEAR,0.682,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-14,5000.29,64.54,0.01,BEAR,0.681,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-15,5000.29,64.54,0.01,BEAR,0.675,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-16,5000.29,64.54,0.01,BEAR,0.671,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-17,5000.29,64.54,0.01,BEAR,0.665,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-20,5000.29,64.54,0.01,BEAR,0.659,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-21,5000.29,64.54,0.01,BEAR,0.659,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-22,5000.29,64.54,0.01,BEAR,0.658,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-23,5000.29,64.54,0.01,BEAR,0.635,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-24,5000.29,64.54,0.01,BEAR,0.64,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-27,5000.29,64.54,0.01,BEAR,0.636,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-28,5000.29,64.54,0.01,BEAR,0.634,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-29,5000.54,64.54,0.01,BEAR,0.599,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-30,5000.29,64.54,0.01,BEAR,0.603,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-07-31,5000.54,64.54,0.01,BEAR,0.582,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-03,5000.59,64.54,0.01,BEAR,0.587,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-04,5000.59,64.54,0.01,BEAR,0.633,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-05,5000.59,64.54,0.01,BEAR,0.656,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-06,5000.59,64.54,0.01,BEAR,0.663,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-07,5000.84,64.54,0.02,BEAR,0.662,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-10,5000.59,64.54,0.01,BEAR,0.667,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-11,5000.59,64.54,0.01,BEAR,0.634,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-12,5000.84,64.54,0.02,BEAR,0.652,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-13,5000.84,64.54,0.02,BEAR,0.653,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-14,5001.09,64.54,0.02,BEAR,0.653,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-17,5001.09,64.54,0.02,BEAR,0.655,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-18,5000.84,64.54,0.02,BEAR,0.666,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-19,5001.18,64.54,0.02,BEAR,0.657,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-20,5000.84,64.54,0.02,BEAR,0.67,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-21,5000.84,64.54,0.02,BEAR,0.671,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-24,5000.84,64.54,0.02,BEAR,0.675,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-25,5001.09,64.54,0.02,BEAR,0.675,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-26,5000.35,64.54,0.01,BEAR,0.677,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-27,5001.33,64.54,0.03,BEAR,0.687,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-28,5000.84,64.54,0.02,BEAR,0.677,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-08-31,5000.84,64.54,0.02,BEAR,0.69,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-01,5000.2,64.54,0.0,BEAR,0.69,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-02,5000.69,64.54,0.01,BEAR,0.69,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-03,5000.94,64.54,0.02,BEAR,0.684,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-04,5000.94,64.54,0.02,BEAR,0.644,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-08,5000.94,64.54,0.02,BEAR,0.656,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-09,5001.18,64.54,0.02,BEAR,0.646,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-10,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-11,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-14,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-15,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-16,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-17,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-18,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-21,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-22,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-23,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-24,5000.94,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-25,5001.18,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-28,5001.18,64.54,0.02,BEAR,0.646,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-29,5001.18,64.54,0.02,BEAR,0.656,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-09-30,5001.18,64.54,0.02,BEAR,0.671,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-01,5001.18,64.54,0.02,BEAR,0.677,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-02,5000.94,64.54,0.02,BEAR,0.688,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-05,5001.38,64.54,0.03,BEAR,0.675,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-06,5001.18,64.54,0.02,BEAR,0.672,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-07,5001.18,64.54,0.02,BEAR,0.672,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-08,5001.18,64.54,0.02,BEAR,0.682,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-09,5001.18,64.54,0.02,BEAR,0.693,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-12,5001.18,64.54,0.02,BEAR,0.69,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-13,5001.18,64.54,0.02,BEAR,0.69,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-14,5001.18,64.54,0.02,BEAR,0.69,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-15,5001.18,64.54,0.02,BEAR,0.69,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-16,5001.18,64.54,0.02,BEAR,0.689,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-19,5001.18,64.54,0.02,BEAR,0.677,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-20,5001.18,64.54,0.02,BEAR,0.674,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-21,5001.18,64.54,0.02,BEAR,0.665,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-22,5001.18,64.54,0.02,BEAR,0.651,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-23,5001.43,64.54,0.03,BEAR,0.634,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-26,5001.43,64.54,0.03,BEAR,0.634,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-27,5001.43,64.54,0.03,BEAR,0.633,1,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-28,5001.43,64.54,0.03,BEAR,0.655,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-29,5001.43,64.54,0.03,BEAR,0.655,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-10-30,5001.43,64.54,0.03,BEAR,0.655,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-11-02,5001.68,64.54,0.03,BEAR,0.653,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-11-03,5001.43,64.54,0.03,BEAR,0.653,0,0.0,0.0,0.0,100.0,0,0,0,58,0
2020-11-04,5001.43,64.54,0.03,BEAR,0.655,0,0.0,0.0,0.0,100.0,0,0,0,58,0
