date,net_liq,cash,total_return_pct,regime,confidence,base_signal,qqq_drawdown,alloc_QQQ,alloc_QLD,alloc_LEAPS,alloc_SGOV,QQQ_shares,QLD_shares,SGOV_shares,LEAPS_contracts,leaps_price,orders_queued
2023-05-15,28648.24,6706.23,14.59,SIDEWAYS,0.502,1,-18.28,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,7746.49,0
2023-05-16,28686.59,6706.23,14.75,SIDEWAYS,0.484,1,-18.19,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,7768.26,0
2023-05-17,28980.51,6706.23,15.92,SIDEWAYS,0.502,1,-17.2,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,7876.12,0
2023-05-18,29432.24,6706.23,17.73,SIDEWAYS,0.502,1,-15.66,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8041.24,0
2023-05-19,29368.71,6706.23,17.47,SIDEWAYS,0.502,1,-15.85,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8013.3,0
2023-05-22,29449.37,6706.23,17.8,SIDEWAYS,0.462,1,-15.57,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8042.3,0
2023-05-23,29170.38,6706.23,16.68,SIDEWAYS,0.41,1,-16.64,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,7964.47,0
2023-05-24,29051.15,6706.23,16.2,SIDEWAYS,0.41,1,-17.07,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,7926.38,0
2023-05-25,29630.5,6706.23,18.52,SIDEWAYS,0.444,1,-15.05,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8127.68,0
2023-05-26,30278.91,6706.23,21.12,SIDEWAYS,0.444,1,-12.88,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8365.31,0
2023-05-30,30397.43,6706.23,21.59,SIDEWAYS,0.39,1,-12.49,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8409.8,0
2023-05-31,30282.0,6706.23,21.13,SIDEWAYS,0.442,1,-12.98,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8393.2,0
2023-06-01,30568.85,6706.23,22.28,SIDEWAYS,0.462,1,-11.98,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8484.39,0
2023-06-02,30750.47,6706.23,23.0,SIDEWAYS,0.423,1,-11.32,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8540.94,0
2023-06-05,30750.55,6706.23,23.0,SIDEWAYS,0.405,1,-11.25,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8529.45,0
2023-06-06,30748.52,6706.23,22.99,SIDEWAYS,0.42,1,-11.27,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8529.98,0
2023-06-07,30306.42,6706.23,21.23,SIDEWAYS,0.454,1,-12.78,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8376.61,0
2023-06-08,30607.85,6706.23,22.43,SIDEWAYS,0.462,1,-11.69,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8473.36,0
2023-06-09,30657.47,6706.23,22.63,SIDEWAYS,0.454,1,-11.35,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8459.32,0
2023-06-12,31101.09,6706.23,24.4,SIDEWAYS,0.476,1,-9.86,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8615.76,0
2023-06-13,31298.91,6706.23,25.2,SIDEWAYS,0.41,1,-9.16,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8682.35,0
2023-06-14,31470.7,6706.23,25.88,SIDEWAYS,0.383,1,-8.5,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8726.83,0
2023-06-15,31770.16,6706.23,27.08,SIDEWAYS,0.271,1,-7.41,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8817.63,0
2023-06-16,31608.11,6706.23,26.43,SIDEWAYS,0.462,1,-8.0,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8769.27,0
2023-06-20,31556.24,6706.23,26.22,SIDEWAYS,0.454,1,-8.13,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8741.18,0
2023-06-21,31235.54,6706.23,24.94,SIDEWAYS,0.502,1,-9.38,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8662.02,0
2023-06-22,31538.11,6706.23,26.15,SIDEWAYS,0.557,1,-8.31,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8760.12,0
2023-06-23,31288.45,6706.23,25.15,SIDEWAYS,0.557,1,-9.22,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8686.38,0
2023-06-26,30966.89,6706.23,23.87,SIDEWAYS,0.466,1,-10.44,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8598.73,0
2023-06-27,31427.41,6706.23,25.71,SIDEWAYS,0.444,1,-8.9,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8765.21,0
2023-06-28,31475.13,6706.23,25.9,SIDEWAYS,0.557,1,-8.72,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8779.83,0
2023-06-29,31425.23,6706.23,25.7,SIDEWAYS,0.484,1,-8.9,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8765.88,0
2023-06-30,31830.81,6706.23,27.32,SIDEWAYS,0.557,1,-7.5,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8901.65,0
2023-07-03,31871.57,6706.23,27.49,SIDEWAYS,0.557,1,-7.28,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8899.61,0
2023-07-05,31879.66,6706.23,27.52,SIDEWAYS,0.557,1,-7.28,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8909.98,0
2023-07-06,31690.71,6706.23,26.76,SIDEWAYS,0.498,1,-7.99,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8857.68,0
2023-07-07,31582.18,6706.23,26.33,SIDEWAYS,0.444,1,-8.29,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8809.46,0
2023-07-10,31590.16,6706.23,26.36,SIDEWAYS,0.444,1,-8.26,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8809.98,0
2023-07-11,31687.91,6706.23,26.75,SIDEWAYS,0.444,1,-7.81,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8822.19,0
2023-07-12,31990.92,6706.23,27.96,SIDEWAYS,0.484,1,-6.65,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8900.2,0
2023-07-13,32458.42,6706.23,29.83,SIDEWAYS,0.494,1,-5.06,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9063.54,0
2023-07-14,32445.89,6706.23,29.78,SIDEWAYS,0.502,1,-5.08,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9054.87,0
2023-07-17,32704.23,6706.23,30.82,SIDEWAYS,0.41,1,-4.19,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9142.01,0
2023-07-18,32937.5,6706.23,31.75,SIDEWAYS,0.41,1,-3.41,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9221.44,0
2023-07-19,32924.65,6706.23,31.7,SIDEWAYS,0.389,1,-3.43,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9218.8,0
2023-07-20,32331.69,6706.23,29.33,SIDEWAYS,0.484,1,-5.66,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9057.79,0
2023-07-21,32221.74,6706.23,28.89,SIDEWAYS,0.466,1,-5.94,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9003.04,0
2023-07-24,32258.18,6706.23,29.03,SIDEWAYS,0.466,1,-5.79,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9010.24,0
2023-07-25,32449.36,6706.23,29.8,SIDEWAYS,0.466,1,-5.15,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9076.75,0
2023-07-26,32343.74,6706.23,29.37,SIDEWAYS,0.484,1,-5.47,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9033.12,0
2023-07-27,32275.07,6706.23,29.1,SIDEWAYS,0.484,1,-5.69,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9009.86,0
2023-07-28,32786.51,6706.23,31.15,SIDEWAYS,0.502,1,-3.98,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9188.65,0
2023-07-31,32792.77,6706.23,31.17,SIDEWAYS,0.502,1,-3.93,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9183.18,0
2023-08-01,32725.32,6706.23,30.9,SIDEWAYS,0.442,1,-4.15,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9161.81,0
2023-08-02,32156.3,6706.23,28.63,SIDEWAYS,0.484,1,-6.25,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9003.21,0
2023-08-03,32094.05,6706.23,28.38,SIDEWAYS,0.515,1,-6.4,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8970.93,0
2023-08-04,31958.38,6706.23,27.83,SIDEWAYS,0.537,1,-6.84,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8920.5,0
2023-08-07,32183.64,6706.23,28.73,SIDEWAYS,0.523,1,-6.05,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8993.27,0
2023-08-08,31946.3,6706.23,27.79,SIDEWAYS,0.45,1,-6.85,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8911.64,0
2023-08-09,31642.98,6706.23,26.57,SIDEWAYS,0.45,0,-7.88,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8806.36,0
2023-08-10,31688.14,6706.23,26.75,SIDEWAYS,0.466,0,-7.71,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8819.45,0
2023-08-11,31519.9,6706.23,26.08,SIDEWAYS,0.444,0,-8.29,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8765.18,0
2023-08-14,31810.59,6706.23,27.24,SIDEWAYS,0.465,0,-7.26,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8857.36,0
2023-08-15,31535.66,6706.23,26.14,SIDEWAYS,0.444,0,-8.25,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8773.17,0
2023-08-16,31263.56,6706.23,25.05,SIDEWAYS,0.466,0,-9.22,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8688.79,0
2023-08-17,30980.33,6706.23,23.92,SIDEWAYS,0.466,0,-10.21,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8596.21,0
2023-08-18,30947.29,6706.23,23.79,SIDEWAYS,0.466,0,-10.32,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8584.97,0
2023-08-21,31383.21,6706.23,25.53,SIDEWAYS,0.466,0,-8.88,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8744.7,0
2023-08-22,31347.04,6706.23,25.39,SIDEWAYS,0.444,0,-9.01,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8733.93,0
2023-08-23,31766.31,6706.23,27.07,SIDEWAYS,0.557,0,-7.57,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8879.0,0
2023-08-24,31204.76,6706.23,24.82,SIDEWAYS,0.484,0,-9.55,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8700.18,0
2023-08-25,31418.38,6706.23,25.67,SIDEWAYS,0.5,0,-8.85,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8777.74,0
2023-08-28,31615.15,6706.23,26.46,SIDEWAYS,0.484,0,-8.16,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8842.85,0
2023-08-29,32230.08,6706.23,28.92,SIDEWAYS,0.476,0,-6.16,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9074.86,0
2023-08-30,32384.05,6706.23,29.54,SIDEWAYS,0.484,1,-5.63,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9128.12,0
2023-08-31,32411.13,6706.23,29.64,SIDEWAYS,0.502,1,-5.35,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9103.08,0
2023-09-01,32375.79,6706.23,29.5,SIDEWAYS,0.502,1,-5.45,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9084.76,0
2023-09-05,32411.3,6706.23,29.65,SIDEWAYS,0.442,1,-5.33,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9098.89,0
2023-09-06,32178.32,6706.23,28.71,SIDEWAYS,0.42,1,-6.17,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9027.11,0
2023-09-07,31981.61,6706.23,27.93,SIDEWAYS,0.468,1,-6.84,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8961.35,0
2023-09-08,32020.66,6706.23,28.08,SIDEWAYS,0.502,1,-6.71,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8976.44,0
2023-09-11,32321.58,6706.23,29.29,SIDEWAYS,0.428,1,-5.61,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9065.4,0
2023-09-12,32031.03,6706.23,28.12,SIDEWAYS,0.476,1,-6.65,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8976.99,0
2023-09-13,32134.85,6706.23,28.54,SIDEWAYS,0.484,1,-6.3,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9012.87,0
2023-09-14,32318.88,6706.23,29.28,SIDEWAYS,0.557,1,-5.53,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,9050.14,0
2023-09-15,31873.64,6706.23,27.49,SIDEWAYS,0.432,1,-7.15,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8919.44,0
2023-09-18,31901.72,6706.23,27.61,SIDEWAYS,0.46,0,-7.05,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8927.69,0
2023-09-19,31841.12,6706.23,27.36,SIDEWAYS,0.41,0,-7.25,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8905.41,0
2023-09-20,31474.78,6706.23,25.9,SIDEWAYS,0.442,0,-8.59,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8789.02,0
2023-09-21,31005.21,6706.23,24.02,SIDEWAYS,0.492,0,-10.26,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8642.82,0
2023-09-22,31009.83,6706.23,24.04,SIDEWAYS,0.494,0,-10.25,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8643.47,0
2023-09-25,31132.73,6706.23,24.53,SIDEWAYS,0.466,0,-9.82,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8686.38,0
2023-09-26,30750.62,6706.23,23.0,SIDEWAYS,0.472,0,-11.18,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8563.31,0
2023-09-27,30806.81,6706.23,23.23,SIDEWAYS,0.444,0,-10.97,55.0,10.0,30.0,5.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8578.14,0
2023-09-28,31010.99,6706.23,24.04,BULL,0.444,0,-10.22,10.0,40.0,15.0,35.0,34.63583100550173,82.34950717151739,11.171956646179247,1,8642.87,3
2023-09-29,30965.66,51.51,23.86,SIDEWAYS,0.444,0,-10.16,55.0,10.0,30.0,5.0,7.46284651554139,357.9046078098089,101.17195664617924,1,8637.48,3
2023-10-02,31180.84,7154.63,24.72,SIDEWAYS,0.444,0,-9.41,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8718.72,0
2023-10-03,30748.97,7154.63,23.0,SIDEWAYS,0.444,0,-11.0,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8575.5,0
2023-10-04,31099.66,7154.63,24.4,SIDEWAYS,0.462,0,-9.79,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8707.91,0
2023-10-05,31000.55,7154.63,24.0,SIDEWAYS,0.462,0,-10.05,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8657.67,0
2023-10-06,31409.19,7154.63,25.64,SIDEWAYS,0.502,0,-8.55,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8794.62,0
2023-10-09,31536.84,7154.63,26.15,SIDEWAYS,0.462,0,-8.08,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8836.9,0
2023-10-10,31668.19,7154.63,26.67,SIDEWAYS,0.454,0,-7.57,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8877.33,0
2023-10-11,31824.34,7154.63,27.3,SIDEWAYS,0.484,1,-6.91,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8912.51,0
2023-10-12,31730.55,7154.63,26.92,SIDEWAYS,0.42,1,-7.24,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8879.73,0
2023-10-13,31414.04,7154.63,25.66,SIDEWAYS,0.502,1,-8.4,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8774.93,0
2023-10-16,31713.37,7154.63,26.85,SIDEWAYS,0.454,1,-7.37,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8885.01,0
2023-10-17,31631.73,7154.63,26.53,SIDEWAYS,0.483,1,-7.67,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8859.23,0
2023-10-18,31294.83,7154.63,25.18,SIDEWAYS,0.557,0,-8.88,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8747.11,0
2023-10-19,31057.83,7154.63,24.23,SIDEWAYS,0.454,0,-9.73,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8662.64,0
2023-10-20,30697.07,7154.63,22.79,SIDEWAYS,0.494,0,-11.08,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8544.99,0
2023-10-23,30755.77,7154.63,23.02,SIDEWAYS,0.46,0,-10.81,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8556.54,0
2023-10-24,31003.06,7154.63,24.01,SIDEWAYS,0.442,0,-9.94,55.0,10.0,30.0,5.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8646.23,0
2023-10-25,30434.44,7154.63,21.74,BULL,0.494,0,-12.15,0.0,0.0,15.0,85.0,33.72840846523176,73.46696275182546,12.077220903574812,1,8477.48,3
2023-10-26,30227.86,90.78,20.91,BULL,0.494,0,-13.82,0.0,0.0,15.0,85.0,0.0,0.0,242.0772209035748,1,8326.19,0
2023-10-27,30255.47,90.78,21.02,BULL,0.494,0,-13.41,0.0,0.0,15.0,85.0,0.0,0.0,242.0772209035748,1,8353.79,0
2023-10-30,30370.6,90.78,21.48,BULL,0.466,0,-12.43,0.0,0.0,15.0,85.0,0.0,0.0,242.0772209035748,1,8464.6,0
2023-10-31,30421.07,90.78,21.68,BULL,0.494,0,-12.02,0.0,0.0,15.0,85.0,0.0,0.0,242.0772209035748,1,8510.74,0
2023-11-01,30582.77,90.78,22.33,BULL,0.454,0,-10.49,10.0,40.0,15.0,35.0,0.0,0.0,242.0772209035748,1,8668.73,3
2023-11-02,30863.31,19.58,23.45,BULL,0.499,0,-8.86,10.0,40.0,15.0,35.0,7.3814466104808165,342.0,100.92486852291955,1,8817.48,0
2023-11-03,31244.42,19.58,24.98,BULL,0.502,0,-7.79,10.0,40.0,15.0,35.0,7.3814466104808165,342.0,100.92486852291955,1,8928.57,0
2023-11-06,31376.49,19.58,25.51,BULL,0.502,1,-7.42,20.0,25.0,25.0,30.0,7.3814466104808165,342.0,100.92486852291955,1,8966.3,3
2023-11-07,31618.78,4781.25,26.48,BULL,0.502,1,-6.54,20.0,25.0,25.0,30.0,12.920738941851619,189.86415633054037,78.25612540942014,1,9034.28,0
2023-11-08,31637.28,4781.25,26.55,BULL,0.502,1,-6.48,20.0,25.0,25.0,30.0,12.920738941851619,189.86415633054037,78.25612540942014,1,9038.87,0
2023-11-09,31441.37,4781.25,25.77,BULL,0.491,1,-7.2,20.0,0.0,20.0,60.0,12.920738941851619,189.86415633054037,78.25612540942014,1,8971.36,2
2023-11-10,31839.27,2710.08,27.36,BULL,0.53,1,-5.11,20.0,25.0,25.0,30.0,12.920738941851619,0.0,167.17496720447673,1,9213.84,2
2023-11-13,31810.83,4718.25,27.24,BULL,0.56,1,-5.41,20.0,25.0,25.0,30.0,12.920738941851619,183.84537380966506,79.35499159507648,1,9185.36,0
2023-11-14,32363.8,4718.25,29.46,BULL,0.471,1,-3.37,20.0,25.0,25.0,30.0,12.920738941851619,183.84537380966506,79.35499159507648,1,9378.8,0
2023-11-15,32370.84,4718.25,29.48,BULL,0.531,1,-3.3,20.0,25.0,25.0,30.0,12.920738941851619,183.84537380966506,79.35499159507648,1,9373.91,0
2023-11-16,32391.69,4718.25,29.57,BULL,0.479,1,-3.22,20.0,25.0,25.0,30.0,12.920738941851619,183.84537380966506,79.35499159507648,1,9376.03,0
2023-11-17,32371.65,4718.25,29.49,BULL,0.444,1,-3.2,20.0,25.0,25.0,30.0,12.920738941851619,183.84537380966506,79.35499159507648,1,9354.32,0
2023-11-20,32708.82,4718.25,30.84,BULL,0.423,1,-2.02,20.0,25.0,25.0,30.0,12.920738941851619,183.84537380966506,79.35499159507648,1,9479.16,0
2023-11-21,32555.1,4718.25,30.22,BULL,0.337,1,-2.59,10.0,15.0,15.0,60.0,12.920738941851619,183.84537380966506,79.35499159507648,1,9433.58,3
2023-11-22,32677.88,16.88,30.71,BULL,0.331,1,-2.19,10.0,15.0,15.0,60.0,7.2201416019371285,121.58965471678594,179.35499159507648,1,9472.39,0
2023-11-24,32645.95,16.88,30.58,SIDEWAYS,0.366,1,-2.33,55.0,10.0,30.0,5.0,7.2201416019371285,121.58965471678594,179.35499159507648,1,9454.04,3
2023-11-27,32613.75,7206.04,30.45,SIDEWAYS,0.429,1,-2.41,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9426.14,0
2023-11-28,32674.67,7206.04,30.7,SIDEWAYS,0.462,1,-2.16,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9442.78,0
2023-11-29,32641.02,7206.04,30.56,SIDEWAYS,0.557,1,-2.25,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9426.35,0
2023-11-30,32552.57,7206.04,30.21,SIDEWAYS,0.41,1,-2.5,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9381.42,0
2023-12-01,32609.27,7206.04,30.44,SIDEWAYS,0.502,1,-2.22,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9388.69,0
2023-12-04,32348.21,7206.04,29.39,SIDEWAYS,0.502,1,-3.13,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9288.35,0
2023-12-05,32419.45,7206.04,29.68,SIDEWAYS,0.557,1,-2.88,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9317.15,0
2023-12-06,32268.87,7206.04,29.08,SIDEWAYS,0.539,1,-3.44,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9265.0,0
2023-12-07,32579.76,7206.04,30.32,SIDEWAYS,0.521,1,-2.09,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9339.14,0
2023-12-08,32662.18,7206.04,30.65,SIDEWAYS,0.484,1,-1.66,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9347.43,0
2023-12-11,32890.93,7206.04,31.56,SIDEWAYS,0.484,1,-0.82,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9428.12,0
2023-12-12,33107.84,7206.04,32.43,SIDEWAYS,0.484,1,-0.03,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9505.86,0
2023-12-13,33448.14,7206.04,33.79,SIDEWAYS,0.539,1,0.0,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9622.84,0
2023-12-14,33414.36,7206.04,33.66,SIDEWAYS,0.484,1,-0.09,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9605.02,0
2023-12-15,33535.8,7206.04,34.14,SIDEWAYS,0.484,1,0.0,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9645.56,0
2023-12-18,33712.52,7206.04,34.85,SIDEWAYS,0.502,1,0.0,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9704.02,0
2023-12-19,33858.23,7206.04,35.43,SIDEWAYS,0.444,1,0.0,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9757.63,0
2023-12-20,33450.96,7206.04,33.8,SIDEWAYS,0.444,1,-1.49,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9622.79,0
2023-12-21,33769.65,7206.04,35.08,SIDEWAYS,0.454,1,-0.34,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9732.48,0
2023-12-22,33804.4,7206.04,35.22,SIDEWAYS,0.462,1,-0.19,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9740.43,0
2023-12-26,33957.92,7206.04,35.83,SIDEWAYS,0.428,1,0.0,55.0,10.0,30.0,5.0,32.706686748557395,66.6019300600184,12.62793654552408,1,9783.84,0
